Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
2670,1.358779,2.427481,-6.625954,0.056153,-0.935550,0.389894
2671,1.366412,-0.519084,-11.297709,0.052002,-0.937992,0.396242
2672,0.740458,-3.297710,-15.870228,0.057129,-0.949222,0.394044
2673,0.221374,-4.717557,-18.244274,0.069580,-0.941166,0.387208
2674,-3.183206,1.129771,-4.244274,0.112305,-0.888431,0.363771
2675,-2.877863,3.267176,0.099237,0.117188,-0.869876,0.344728
2676,-1.541985,3.961832,2.458015,0.105957,-0.870120,0.342531
2677,0.030534,3.625954,1.847328,0.094971,-0.878421,0.342531
2678,1.328244,3.083969,0.038168,0.082764,-0.873783,0.348146
2679,2.938931,2.671756,-0.274809,0.082520,-0.886478,0.341310
2680,5.259542,0.450382,-1.206107,0.041260,-0.951420,0.415285
2681,4.473282,-1.305343,-4.938932,0.045410,-0.967289,0.427004
2682,3.458015,-3.183206,-8.893129,0.052979,-0.966801,0.437502
2683,2.404580,-5.206107,-12.954199,0.054688,-0.960697,0.434572
2684,1.274809,-6.435114,-14.725191,0.042236,-0.986576,0.444338
2685,-1.351145,-5.893130,-15.557252,0.015625,-1.003910,0.458986
2686,-8.603053,-1.068702,-14.648855,0.054932,-0.964115,0.428713
2687,-10.427481,0.328244,-12.419848,0.079346,-0.950199,0.425050
2688,-12.221374,1.740458,-9.633587,0.087891,-0.944339,0.404787
2689,-13.068703,3.137405,-7.450381,0.093018,-0.926517,0.381349
2690,-12.564885,3.580153,-6.412214,0.095459,-0.906986,0.374513
2691,-6.061068,0.381679,-8.954199,0.127442,-0.883304,0.341554
2692,-4.427481,-0.572519,-9.519083,0.126954,-0.891361,0.356935
2693,-3.106870,-1.114504,-8.564885,0.126465,-0.899417,0.339601
2694,-1.549618,-0.885496,-6.480916,0.124024,-0.896488,0.326906
2695,-0.641221,-0.213740,-4.099237,0.109131,-0.899417,0.339601
2696,0.351145,0.847328,-1.541985,0.100830,-0.900150,0.333253
2697,5.961832,4.572519,3.305344,0.080323,-0.897464,0.342042
2698,6.832061,5.473282,4.603054,0.073731,-0.896488,0.338624
2699,7.335878,6.549618,4.954198,0.072510,-0.906253,0.339601
2700,7.961832,6.961832,5.519084,0.069580,-0.911624,0.335450
2701,8.259541,7.534351,5.633588,0.070557,-0.912601,0.336915
2702,7.877862,8.152672,5.763358,0.083985,-0.912357,0.350831
2703,6.641221,6.297710,3.198473,0.115235,-0.912113,0.377687
2704,3.954198,2.702290,-1.969466,0.091553,-0.925296,0.400148
2705,5.839694,2.954198,0.816794,0.092530,-0.962162,0.393068
2706,3.358779,2.129771,1.786260,0.096924,-0.947025,0.385988
2707,1.824427,1.160305,2.229008,0.091065,-0.938236,0.387697
2708,0.648855,0.916030,2.618321,0.092530,-0.924320,0.392824
2709,1.251908,-1.694656,-2.732824,0.074219,-0.916751,0.366701
2710,4.152672,-2.412214,-4.763359,0.071289,-0.905765,0.365968
2711,4.992366,-3.053435,-7.106870,0.063233,-0.900882,0.358644
2712,5.297710,-3.312977,-7.854962,0.057129,-0.892826,0.361329
2713,5.694656,-2.389313,-7.190839,0.060791,-0.894779,0.353273
2714,5.732824,-0.870229,-5.641221,0.069092,-0.890140,0.353273
2715,5.732824,7.671755,6.000000,0.082520,-0.903812,0.374757
2716,5.725190,9.022900,7.801527,0.080811,-0.903324,0.384523
2717,5.396946,9.396947,7.595420,0.076660,-0.904300,0.390626
2718,5.183206,8.931297,5.679389,0.084717,-0.896488,0.383058
2719,5.610687,8.526717,3.748091,0.086182,-0.906009,0.378175
2720,5.992366,8.297709,3.366412,0.101807,-0.903812,0.380617
2721,5.679389,4.503816,3.664122,0.081543,-0.938968,0.423341
2722,5.419847,3.152672,1.389313,0.069336,-0.939701,0.417482
2723,5.221374,2.137405,-0.816794,0.060547,-0.939701,0.420656
2724,5.000000,1.656489,-1.480916,0.074219,-0.937748,0.414308
2725,4.526718,1.206107,-1.641221,0.085938,-0.947757,0.422365
2726,4.076336,0.938931,-2.175573,0.095703,-0.951664,0.414552
2727,1.641221,-0.267176,-3.267176,0.098389,-0.953373,0.424318
2728,0.519084,0.236641,-2.816794,0.102295,-0.949955,0.430177
2729,0.213740,1.320611,-1.496183,0.114991,-0.939212,0.417238
2730,-0.480916,2.687023,0.458015,0.135743,-0.929935,0.413820
2731,-0.419847,3.862595,3.229008,0.137208,-0.927738,0.404054
2732,-0.603053,4.839694,5.129771,0.136231,-0.922367,0.401613
2733,0.412214,5.877862,7.450381,0.111084,-0.918949,0.406007
2734,0.572519,5.488550,7.908397,0.096924,-0.932132,0.401369
2735,0.877863,5.145038,7.763359,0.095948,-0.934330,0.424806
2736,0.786260,5.328244,8.015267,0.082032,-0.926029,0.409181
2737,0.778626,5.358779,8.557252,0.076172,-0.931400,0.413576
2738,0.618321,5.511450,8.839695,0.062500,-0.930668,0.409669
2739,-0.106870,4.473282,6.717557,0.033692,-0.934085,0.407716
2740,-1.183206,5.473282,6.198473,0.050293,-0.931888,0.401613
2741,-0.290076,4.229008,4.908397,0.056397,-0.910892,0.390382
2742,-1.732824,4.183206,4.389313,0.041504,-0.919681,0.407228
2743,1.259542,1.702290,2.091603,0.044678,-0.918216,0.376222
2744,-0.809160,1.984733,-1.381679,0.041748,-0.902835,0.389894
2745,2.396947,0.290076,-8.557252,0.059571,-0.900638,0.378175
2746,1.282443,2.419847,-5.076336,0.062989,-0.900150,0.362306
2747,1.160305,4.603054,-1.534351,0.071533,-0.896488,0.365480
2748,0.274809,6.496183,1.664122,0.075928,-0.903080,0.370363
2749,-0.206107,8.183206,4.709924,0.078369,-0.900394,0.371828
2750,-1.015267,9.015267,6.167939,0.075928,-0.909183,0.368898
2751,0.824427,7.190839,4.687023,0.092530,-0.895999,0.355714
2752,1.679389,5.709924,3.145038,0.089600,-0.894779,0.381837
2753,2.221374,4.534351,2.290076,0.094483,-0.902835,0.378419
2754,2.328244,3.572519,1.259542,0.084717,-0.906253,0.389406
2755,1.778626,2.923664,-0.374046,0.078858,-0.915042,0.387697
2756,1.412214,2.206107,-1.068702,0.075440,-0.916263,0.386232
2757,1.137404,3.221374,-0.183206,0.057617,-0.910892,0.377931
2758,1.511450,4.351145,0.763359,0.044678,-0.903568,0.369386
2759,1.793893,4.862596,1.076336,0.041260,-0.904544,0.376710
2760,2.603053,5.992366,0.587786,0.052979,-0.896488,0.383546
2761,3.038168,6.541985,0.083969,0.065186,-0.913578,0.384523
2762,3.335878,6.534351,-1.625954,0.069824,-0.905277,0.391359
2763,2.931298,7.923664,-0.068702,0.077393,-0.913822,0.396974
2764,2.702290,8.503817,0.870229,0.071045,-0.917240,0.403322
2765,2.595420,8.969465,1.931298,0.087403,-0.924320,0.413332
2766,2.610687,8.725191,2.160305,0.083008,-0.919437,0.412355
2767,2.618321,8.045801,1.633588,0.082520,-0.919925,0.422609
2768,2.251908,7.175572,0.442748,0.086426,-0.918460,0.425539
2769,0.885496,2.206107,-1.511450,0.116700,-0.939212,0.435304
2770,0.557252,0.748092,-2.114504,0.099121,-0.938236,0.432375
2771,0.030534,0.381679,-2.862595,0.090088,-0.935306,0.419191
2772,-0.114504,0.114504,-2.694656,0.088379,-0.934818,0.413087
2773,-0.213740,0.198473,-3.396947,0.087403,-0.932132,0.410646
2774,-0.694656,0.564886,-2.702290,0.079102,-0.935550,0.398439
2775,-0.916030,3.961832,1.000000,0.078369,-0.915531,0.379152
2776,-1.366412,3.885496,0.351145,0.086182,-0.917484,0.367189
2777,-1.503817,4.419847,0.625954,0.093262,-0.908207,0.381349
2778,-1.351145,5.427480,2.656489,0.108399,-0.900638,0.388673
2779,-0.885496,6.229008,4.351145,0.111573,-0.897953,0.385011
2780,-0.091603,6.389313,5.549618,0.111329,-0.893802,0.399171
2781,1.847328,4.549618,1.496183,0.077637,-0.911380,0.412111
2782,1.526717,4.198473,1.167939,0.082276,-0.916507,0.420412
2783,1.221374,3.816794,1.480916,0.090577,-0.920658,0.427004
2784,0.625954,3.587786,2.519084,0.099854,-0.934818,0.436281
2785,-0.534351,3.458015,4.053435,0.092530,-0.925296,0.428468
2786,-1.053435,3.229008,4.763359,0.076172,-0.923343,0.421388
2787,-1.152672,1.541985,1.679389,0.034424,-0.904056,0.408205
2788,-1.076336,1.335878,0.282443,0.039795,-0.906986,0.379640
2789,-1.389313,1.801527,-0.786260,0.048828,-0.904544,0.393312
2790,-1.465649,2.511450,-0.358779,0.061280,-0.900638,0.386232
2791,-1.320611,4.175573,1.465649,0.065430,-0.898929,0.384035
2792,-1.496183,5.824428,3.374046,0.067871,-0.887943,0.385499
2793,1.274809,6.541985,3.213740,0.074707,-0.883792,0.386720
2794,2.396947,5.572519,1.557252,0.073731,-0.895267,0.387697
2795,3.099237,4.442748,-1.083969,0.077881,-0.903080,0.393068
2796,3.511450,3.061069,-3.236641,0.083741,-0.913578,0.413820
2797,3.358779,2.549618,-3.755725,0.083741,-0.913334,0.410890
2798,3.312977,1.832061,-3.984733,0.087647,-0.924564,0.419923
2799,2.137405,1.480916,-3.007634,0.064453,-0.946537,0.434084
2800,0.122137,0.618321,-4.038168,0.064698,-0.958011,0.451174
2801,-0.977099,-0.175573,-4.832061,0.068360,-0.948490,0.423586
2802,-1.801527,-0.175573,-4.083969,0.071778,-0.950931,0.416017
2803,-2.473282,0.442748,-2.183206,0.073242,-0.936527,0.413087
2804,-3.000000,1.465649,-0.679389,0.072022,-0.919437,0.401125
2805,-1.709924,3.534351,0.106870,0.062500,-0.898929,0.385499
2806,-0.954198,4.213740,-0.412214,0.072266,-0.895999,0.377687
2807,-0.458015,4.770992,-0.145038,0.075440,-0.889896,0.370607
2808,-0.137405,5.267175,0.847328,0.079590,-0.894779,0.371095
2809,0.007634,5.885496,1.877863,0.083252,-0.889408,0.378664
2810,-0.244275,6.251908,2.801527,0.088868,-0.890872,0.383790
2811,0.603053,4.221374,1.190840,0.090088,-0.891361,0.403078
2812,1.145038,2.572519,-0.954198,0.076172,-0.907962,0.413087
2813,1.496183,1.442748,-3.190840,0.069580,-0.914066,0.397707
2814,1.564885,0.625954,-4.404580,0.065918,-0.914798,0.406984
2815,0.938931,0.503817,-4.374046,0.052490,-0.917728,0.411867
2816,0.312977,1.167939,-2.297710,0.070801,-0.917972,0.396730
2817,-0.603053,3.641221,1.625954,0.060791,-0.913334,0.379640
2818,-0.549618,4.366412,1.832061,0.058594,-0.906986,0.375490
2819,-0.458015,4.656488,2.366412,0.059571,-0.896976,0.364747
2820,-0.145038,5.274809,2.503817,0.070801,-0.886478,0.378908
2821,0.603053,5.503816,1.839695,0.068604,-0.886234,0.380617
2822,1.694656,5.641221,0.862595,0.077149,-0.887699,0.393068
2823,0.221374,6.511450,0.557252,0.124756,-0.899906,0.423097
2824,-1.007634,7.572519,4.198473,0.147461,-0.908451,0.416505
2825,-1.671756,7.916030,7.396946,0.147461,-0.919925,0.428224
2826,-2.190840,7.335878,8.519084,0.129883,-0.926761,0.427248
2827,-1.961832,5.511450,7.175572,0.116211,-0.932865,0.428713
2828,-1.572519,3.977099,4.648855,0.113770,-0.930668,0.426515
2829,-0.320611,0.534351,1.358779,0.098877,-0.932621,0.418703
2830,-0.259542,1.320611,2.137405,0.077637,-0.932865,0.414064
2831,-0.335878,1.954198,3.106870,0.068360,-0.928226,0.408693
2832,-0.671756,2.610687,3.511450,0.065674,-0.926273,0.408205
2833,-1.442748,2.725191,2.786260,0.061280,-0.921634,0.406252
2834,-1.381679,2.725191,2.114504,0.057862,-0.913578,0.399904
2835,-0.702290,1.977099,-0.816794,0.064698,-0.916019,0.407472
2836,-0.595420,2.129771,-1.374046,0.067139,-0.913578,0.416994
2837,-0.358779,2.366412,-1.290076,0.058838,-0.909671,0.417726
2838,-0.068702,2.687023,-1.091603,0.049561,-0.910892,0.418947
2839,0.045802,3.732824,-1.114504,0.046631,-0.907718,0.411378
2840,-0.099237,3.938931,-0.610687,0.055420,-0.905033,0.414552
2841,-0.732824,3.183206,2.053435,0.090332,-0.906742,0.417970
